id,jahr,alter,kategoriealter,jung-alt,geschlecht,bsz,bszkat,bszkat2,bsz-geschlecht,Mein Smartphone liegt auch beim Schlafen immer in Griffweite,griffweite,griffweite-alter,griffweite-geschlecht,Ich kann auch gut mal einen Tag ohne Smartphone klar kommen,verzicht-kat,verzicht-alter,Ich mache mir Sorgen um meine Daten,sorgenbarometer,sorgenbarometer-geschlecht,sorgenbarometeralter,Ich loesche meine Cookies regelmaessig,cookies,cookies-alter,schutzmassnahmen,schutzmassnahmen-alter,Fuer wie viel Geld mindestens wuerden sie all ihre Geraete eine Woche gar nicht benutzen?,Wieviel wuerden Sie einmalig bezahlen, um Ihre Lieblings Social Media Apps und Messenger noch nutzen zu koennen?,zeitung,zeitung-alter,zeitung-online
1,2021,30,6,alt,Maennlich,2h-3h,3,9,2,Ja,1,3,1,Stimmt,1,3,Stimmt ganz,1,1,3,Stimmt eher,2,3,1,3,20 CHF,Mehr als 20 CHF,1,3,1
2,2021,15,2,jung,Maennlich,4h-5h,5,25,3,Nein,4,2,2,Stimmt eher ,2,1,Stimmt gar nicht,4,2,2,Stimmt gar nicht,4,2,1,1,100 CHF,Mehr als 20 CHF,0,2,4
3,2021,14,2,jung,Maennlich,4h-5h,5,25,3,Ja,1,1,1,Stimmt nicht,4,2,Stimmt eher,2,1,1,Stimmt gar nicht,4,2,2,2,ueber 100 CHF,6-10 CHF,0,2,4
4,2021,15,2,jung,Maennlich,4h-5h,5,25,3,Ja,1,1,1,Stimmt eher ,2,1,Stimmt eher,2,1,1,Stimmt ganz,1,1,1,1,100 CHF,3-5 CHF,1,1,1
5,2021,32,6,alt,Maennlich,1h-2h,2,4,1,Ja,1,3,1,Stimmt eher nicht,3,4,Stimmt ganz,1,1,3,Stimmt ganz,1,3,1,3,ueber 100 CHF,Mehr als 20 CHF,1,3,3
6,2021,16,3,jung,Weiblich,2h-3h,3,9,5,Nein,4,2,4,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt gar nicht,4,2,1,1,20 CHF,Ich wuerde auf die App verzichten,0,2,4
7,2021,16,3,jung,Maennlich,3h-4h,4,16,2,Ja,1,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt ganz,1,1,1,1,ueber 100 CHF,Mehr als 20 CHF,1,1,1
8,2021,16,3,jung,Maennlich,4h-5h,5,25,3,eher Nein,3,2,2,Stimmt,1,1,Stimmt eher,2,1,1,Stimmt ganz,1,1,1,1,ueber 100 CHF,Ich wuerde auf die App verzichten,1,1,3
9,2021,18,4,alt,Maennlich,2h-3h,3,9,2,eher Nein,3,4,2,Stimmt,1,3,Stimmt eher nicht,3,2,4,Stimmt eher,2,3,1,3,5 CHF,1-2 CHF,1,3,3
10,2021,18,4,alt,Maennlich,Mehr als 5h,6,36,3,Ja,1,3,1,Stimmt,1,3,Stimmt eher nicht,3,2,4,Stimmt gar nicht,4,4,1,3,ueber 100 CHF,Mehr als 20 CHF,1,3,1
11,2021,18,4,alt,Maennlich,3h-4h,4,16,2,eher Ja,2,3,1,Stimmt,1,3,Stimmt eher nicht,3,2,4,Stimmt eher,2,3,1,3,100 CHF,1-2 CHF,1,3,1
12,2021,16,3,jung,Weiblich,4h-5h,5,25,6,eher Ja,2,1,3,Stimmt eher nicht,3,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,4,2,2,2,ueber 100 CHF,3-5 CHF,1,1,3
13,2021,21,5,alt,Maennlich,3h-4h,4,16,2,eher Ja,2,3,1,Stimmt,1,3,Stimmt eher nicht,3,2,4,Stimmt eher,2,3,1,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,3,3
14,2021,17,3,jung,Maennlich,Mehr als 5h,6,36,3,Ja,1,1,1,Stimmt eher nicht,3,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,1,1,100 CHF,11-20 CHF,0,2,4
15,2021,20,5,alt,Weiblich,1h-2h,2,4,4,eher Ja,2,3,3,Stimmt,1,3,Stimmt eher,2,3,3,Stimmt eher,2,3,1,3,Wuerde ich auch gratis machen,6-10 CHF,1,3,3
16,2021,16,3,jung,Weiblich,2h-3h,3,9,5,eher Nein,3,2,4,Stimmt,1,1,Stimmt eher nicht,3,4,2,Stimmt eher nicht,3,2,1,1,Wuerde ich auch gratis machen,3-5 CHF,1,1,1
17,2021,17,3,jung,Maennlich,Mehr als 5h,6,36,3,eher Ja,2,1,1,Stimmt,1,1,Stimmt eher,2,1,1,Stimmt eher,2,1,1,1,Wuerde ich auch gratis machen,3-5 CHF,1,1,1
18,2021,16,3,jung,Maennlich,2h-3h,3,9,2,eher Nein,3,2,2,Stimmt,1,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,1,1,10 CHF,Mehr als 20 CHF,0,2,4
19,2021,19,4,alt,Weiblich,4h-5h,5,25,6,eher Ja,2,3,3,Stimmt,1,3,Stimmt eher,2,3,3,Stimmt ganz,1,3,1,3,ueber 100 CHF,3-5 CHF,0,4,4
20,2021,16,3,jung,Weiblich,2h-3h,3,9,5,Ja,1,1,3,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt eher,2,1,1,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,1,1
21,2021,18,4,alt,Weiblich,3h-4h,4,16,5,Nein,4,4,4,Stimmt nicht,4,4,Stimmt eher,2,3,3,Stimmt eher nicht,3,4,2,4,ueber 100 CHF,6-10 CHF,0,4,4
22,2021,20,5,alt,Weiblich,3h-4h,4,16,5,Ja,1,3,3,Stimmt,1,3,Stimmt eher,2,3,3,Stimmt gar nicht,4,4,2,4,Wuerde ich auch gratis machen,1-2 CHF,1,3,1
23,2021,17,3,jung,Weiblich,1h-2h,2,4,4,Nein,4,2,4,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt eher,2,1,1,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,1,3
24,2021,42,6,alt,Maennlich,weniger als 1h,1,1,1,eher Nein,3,4,2,Stimmt eher ,2,3,Stimmt eher,2,1,3,Stimmt eher nicht,3,4,1,3,Wuerde ich auch gratis machen,3-5 CHF,1,3,1
25,2021,18,4,alt,Maennlich,2h-3h,3,9,2,Ja,1,3,1,Stimmt nicht,4,4,Stimmt gar nicht,4,2,4,Stimmt gar nicht,4,4,1,3,ueber 100 CHF,Mehr als 20 CHF,0,4,4
26,2021,16,3,jung,Maennlich,2h-3h,3,9,2,Nein,4,2,2,Stimmt,1,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,3,2,1,1,ueber 100 CHF,1-2 CHF,1,1,1
27,2021,17,3,jung,Weiblich,2h-3h,3,9,5,Ja,1,1,3,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt eher nicht,3,2,1,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,1,3
28,2021,18,4,alt,Maennlich,2h-3h,3,9,2,eher Ja,2,3,1,Stimmt eher ,2,3,Stimmt eher nicht,3,2,4,Stimmt eher,2,3,1,3,Wuerde ich auch gratis machen,1-2 CHF,1,3,3
29,2021,16,3,jung,Maennlich,Mehr als 5h,6,36,3,eher Ja,2,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,1,1,ueber 100 CHF,Mehr als 20 CHF,1,1,3
30,2021,16,3,jung,Weiblich,3h-4h,4,16,5,Ja,1,1,3,Stimmt eher nicht,3,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,4,2,2,2,ueber 100 CHF,6-10 CHF,0,2,4
31,2021,17,3,jung,Weiblich,Mehr als 5h,6,36,6,Ja,1,1,3,Stimmt eher ,2,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,4,2,2,2,100 CHF,1-2 CHF,1,1,1
32,2021,17,3,jung,Weiblich,1h-2h,2,4,4,eher Nein,3,2,4,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt gar nicht,4,2,1,1,20 CHF,1-2 CHF,1,1,3
33,2021,16,3,jung,Weiblich,3h-4h,4,16,5,Ja,1,1,3,Stimmt eher nicht,3,2,Stimmt eher,2,3,1,Stimmt gar nicht,4,2,2,2,ueber 100 CHF,Mehr als 20 CHF,0,2,4
34,2021,17,3,jung,Maennlich,2h-3h,3,9,2,eher Ja,2,1,1,Stimmt eher nicht,3,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,1,1,ueber 100 CHF,Mehr als 20 CHF,1,1,1
35,2021,16,3,jung,Maennlich,4h-5h,5,25,3,Ja,1,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,3,2,1,1,100 CHF,1-2 CHF,0,2,4
36,2021,16,3,jung,Maennlich,3h-4h,4,16,2,Ja,1,1,1,Stimmt,1,1,Stimmt gar nicht,4,2,2,Stimmt gar nicht,4,2,2,2,ueber 100 CHF,Mehr als 20 CHF,0,2,4
37,2021,15,2,jung,Maennlich,1h-2h,2,4,1,eher Ja,2,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,1,1,50 CHF,6-10 CHF,1,1,2
38,2021,16,3,jung,Weiblich,2h-3h,3,9,5,Nein,4,2,4,Stimmt eher nicht,3,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,3,2,2,2,ueber 100 CHF,3-5 CHF,0,2,4
39,2021,17,3,jung,Maennlich,3h-4h,4,16,2,eher Ja,2,1,1,Stimmt,1,1,Stimmt ganz,1,1,1,Stimmt eher nicht,3,2,1,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2,4
40,2021,19,4,alt,Maennlich,3h-4h,4,16,2,Ja,1,3,1,Stimmt eher nicht,3,4,Stimmt gar nicht,4,2,4,Stimmt ganz,1,3,1,3,ueber 100 CHF,Mehr als 20 CHF,1,3,1
41,2021,16,3,jung,Weiblich,3h-4h,4,16,5,Nein,4,2,4,Stimmt nicht,4,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,3,2,1,1,ueber 100 CHF,6-10 CHF,0,2,4
42,2021,16,3,jung,Maennlich,2h-3h,3,9,2,eher Ja,2,1,1,Stimmt eher ,2,1,Stimmt eher,2,1,1,Stimmt eher nicht,3,2,1,1,ueber 100 CHF,Mehr als 20 CHF,0,2,4
43,2021,16,3,jung,Weiblich,Mehr als 5h,6,36,6,Ja,1,1,3,Stimmt nicht,4,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,4,2,1,1,ueber 100 CHF,Mehr als 20 CHF,0,2,4
44,2021,17,3,jung,Weiblich,Mehr als 5h,6,36,6,eher Ja,2,1,3,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt gar nicht,4,2,1,1,Wuerde ich auch gratis machen,Mehr als 20 CHF,0,2,4
45,2021,17,3,jung,Maennlich,4h-5h,5,25,3,Ja,1,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,1,1,ueber 100 CHF,Mehr als 20 CHF,0,2,4
46,2021,15,2,jung,Maennlich,4h-5h,5,25,3,eher Ja,2,1,1,Stimmt,1,1,Stimmt eher,2,1,1,Stimmt gar nicht,4,2,1,1,Wuerde ich auch gratis machen,1-2 CHF,1,1,3
47,2021,16,3,jung,Weiblich,Mehr als 5h,6,36,6,eher Nein,3,2,4,Stimmt eher ,2,1,Stimmt ganz,1,3,1,Stimmt ganz,1,1,1,1,Wuerde ich auch gratis machen,1-2 CHF,0,2,4
48,2021,16,3,jung,Non-Binaer,Mehr als 5h,6,36,7,Ja,1,1,5,Stimmt nicht,4,2,Stimmt eher nicht,3,5,2,Stimmt gar nicht,4,2,2,2,ueber 100 CHF,Mehr als 20 CHF,0,2,4
49,2021,22,5,alt,Maennlich,2h-3h,3,9,2,eher Nein,3,4,2,Stimmt eher ,2,3,Stimmt eher,2,1,3,Stimmt eher,2,3,1,3,50 CHF,Ich wuerde auf die App verzichten,0,4,4
50,2021,14,2,jung,Weiblich,Mehr als 5h,6,36,6,eher Ja,2,1,3,Stimmt eher ,2,1,Stimmt gar nicht,4,4,2,Stimmt gar nicht,4,2,1,1,20 CHF,11-20 CHF,0,2,4
51,2021,16,3,jung,Weiblich,2h-3h,3,9,5,Ja,1,1,3,Stimmt eher nicht,3,2,Stimmt eher,2,3,1,Stimmt eher,2,1,1,1,100 CHF,3-5 CHF,1,1,1
52,2021,17,3,jung,Maennlich,1h-2h,2,4,1,Ja,1,1,1,Stimmt,1,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,3,2,1,1,100 CHF,11-20 CHF,0,2,4
53,2021,18,4,alt,Maennlich,Mehr als 5h,6,36,3,Ja,1,3,1,Stimmt eher nicht,3,4,Stimmt gar nicht,4,2,4,Stimmt eher nicht,3,4,1,3,ueber 100 CHF,Ich wuerde auf die App verzichten,1,3,1
54,2021,17,3,jung,Maennlich,2h-3h,3,9,2,Ja,1,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt eher,2,1,1,1,20 CHF,Ich wuerde auf die App verzichten,1,1,2
55,2021,51,6,alt,Weiblich,3h-4h,4,16,5,eher Ja,2,3,3,Stimmt eher ,2,3,Stimmt ganz,1,3,3,Stimmt eher,2,3,1,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,3,1
56,2021,55,6,alt,Maennlich,weniger als 1h,1,1,1,eher Nein,3,4,2,Stimmt eher nicht,3,4,Stimmt eher,2,1,3,Stimmt ganz,1,3,1,3,ueber 100 CHF,Ich wuerde auf die App verzichten,1,3,1
57,2021,16,3,jung,Maennlich,1h-2h,2,4,1,eher Ja,2,1,1,Stimmt,1,1,Stimmt eher,2,1,1,Stimmt eher nicht,3,2,1,1,50 CHF,1-2 CHF,1,1,1
58,2021,15,2,jung,Maennlich,3h-4h,4,16,2,eher Nein,3,2,2,Stimmt eher ,2,1,Stimmt gar nicht,4,2,2,Stimmt gar nicht,4,2,1,1,100 CHF,Mehr als 20 CHF,0,2,4
59,2021,16,3,jung,Maennlich,3h-4h,4,16,2,eher Ja,2,1,1,Stimmt,1,1,Stimmt eher nicht,3,2,2,Stimmt ganz,1,1,1,1,20 CHF,3-5 CHF,1,1,1
60,2021,16,3,jung,Weiblich,1h-2h,2,4,4,Nein,4,2,4,Stimmt eher ,2,1,Stimmt eher,2,3,1,Stimmt eher nicht,3,2,1,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,1,1
61,2021,15,2,jung,Weiblich,1h-2h,2,4,4,eher Ja,2,1,3,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt eher,2,1,2,2,10 CHF,Ich wuerde auf die App verzichten,0,2,4
62,2021,17,3,jung,Maennlich,3h-4h,4,16,2,eher Ja,2,1,1,Stimmt eher ,2,1,Stimmt eher,2,1,1,Stimmt eher,2,1,1,1,20 CHF,11-20 CHF,1,1,3
63,2021,15,2,jung,Maennlich,2h-3h,3,9,2,eher Ja,2,1,1,Stimmt,1,1,Stimmt ganz,1,1,1,Stimmt ganz,1,1,1,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2,4
64,2021,14,2,jung,Maennlich,3h-4h,4,16,2,eher Ja,2,1,1,Stimmt eher ,2,1,Stimmt gar nicht,4,2,2,Stimmt gar nicht,4,2,1,1,50 CHF,3-5 CHF,1,1,1
65,2021,47,6,alt,Maennlich,1h-2h,2,4,1,Nein,4,4,2,Stimmt eher nicht,3,4,Stimmt eher,2,1,3,Stimmt eher,2,3,2,4,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,3,1
66,2021,15,2,jung,Maennlich,Mehr als 5h,6,36,3,eher Ja,2,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,2,2,50 CHF,1-2 CHF,1,1,2
67,2021,14,2,jung,Weiblich,1h-2h,2,4,4,Nein,4,2,4,Stimmt,1,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,4,2,2,2,50 CHF,1-2 CHF,1,1,2
68,2021,39,6,alt,Maennlich,1h-2h,2,4,1,eher Ja,2,3,1,Stimmt eher nicht,3,4,Stimmt eher,2,1,3,Stimmt gar nicht,4,4,2,4,Wuerde ich auch gratis machen,Mehr als 20 CHF,0,4,4
69,2021,15,2,jung,Weiblich,4h-5h,5,25,6,Ja,1,1,3,Stimmt,1,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,4,2,2,2,100 CHF,Mehr als 20 CHF,0,2,4
70,2021,49,6,alt,Maennlich,2h-3h,3,9,2,eher Nein,3,4,2,Stimmt,1,3,Stimmt eher,2,1,3,Stimmt ganz,1,3,1,3,100 CHF,Ich wuerde auf die App verzichten,1,3,1
71,2021,18,4,alt,Maennlich,3h-4h,4,16,2,eher Ja,2,3,1,Stimmt eher ,2,3,Stimmt eher,2,1,3,Stimmt eher,2,3,1,3,20 CHF,Ich wuerde auf die App verzichten,1,3,1
72,2021,15,2,jung,Weiblich,2h-3h,3,9,5,eher Ja,2,1,3,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt eher nicht,3,2,2,2,Wuerde ich auch gratis machen,3-5 CHF,1,1,1
73,2021,27,5,alt,Weiblich,weniger als 1h,1,1,4,eher Ja,2,3,3,Stimmt,1,3,Stimmt eher,2,3,3,Stimmt eher nicht,3,4,1,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,4,4
74,2021,29,5,alt,Weiblich,1h-2h,2,4,4,Ja,1,3,3,Stimmt eher nicht,3,4,Stimmt eher,2,3,3,Stimmt gar nicht,4,4,2,4,ueber 100 CHF,11-20 CHF,1,3,1
75,2021,15,2,jung,Weiblich,1h-2h,2,4,4,eher Ja,2,1,3,Stimmt eher ,2,1,Stimmt ganz,1,3,1,Stimmt eher nicht,3,2,1,1,Wuerde ich auch gratis machen,Mehr als 20 CHF,1,1,1
76,2021,46,6,alt,Maennlich,1h-2h,2,4,1,eher Ja,2,3,1,Stimmt,1,3,Stimmt eher,2,1,3,Stimmt eher,2,3,2,4,Wuerde ich auch gratis machen,3-5 CHF,1,3,3
77,2021,16,3,jung,Maennlich,3h-4h,4,16,2,Nein,4,2,2,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,3,2,1,1,50 CHF,3-5 CHF,1,1,1
78,2021,19,4,alt,Maennlich,2h-3h,3,9,2,eher Nein,3,4,2,Stimmt eher ,2,3,Stimmt ganz,1,1,3,Stimmt eher,2,3,1,3,50 CHF,Ich wuerde auf die App verzichten,1,3,3
79,2021,50,6,alt,Weiblich,2h-3h,3,9,5,Ja,1,3,3,Stimmt nicht,4,4,Stimmt eher nicht,3,4,4,Stimmt eher,2,3,1,3,ueber 100 CHF,Ich wuerde auf die App verzichten,1,3,3
80,2021,50,6,alt,Weiblich,weniger als 1h,1,1,4,Ja,1,3,3,Stimmt eher nicht,3,4,Stimmt ganz,1,3,3,Stimmt eher nicht,3,4,1,3,ueber 100 CHF,Ich wuerde auf die App verzichten,1,3,1
81,2021,52,6,alt,Weiblich,1h-2h,2,4,4,eher Ja,2,3,3,Stimmt eher nicht,3,4,Stimmt ganz,1,3,3,Stimmt ganz,1,3,1,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,3,1
82,2021,53,6,alt,Weiblich,1h-2h,2,4,4,Ja,1,3,3,Stimmt,1,3,Stimmt eher nicht,3,4,4,Stimmt eher nicht,3,4,2,4,50 CHF,3-5 CHF,1,3,3
83,2021,50,6,alt,Maennlich,1h-2h,2,4,1,Ja,1,3,1,Stimmt nicht,4,4,Stimmt eher,2,1,3,Stimmt gar nicht,4,4,1,3,ueber 100 CHF,Mehr als 20 CHF,1,3,3
84,2021,38,6,alt,Weiblich,3h-4h,4,16,5,eher Ja,2,3,3,Stimmt eher ,2,3,Stimmt eher,2,3,3,Stimmt eher,2,3,2,4,ueber 100 CHF,6-10 CHF,1,3,1
85,2021,15,2,jung,Weiblich,4h-5h,5,25,6,Nein,4,2,4,Stimmt,1,1,Stimmt eher,2,3,1,Stimmt eher,2,1,1,1,50 CHF,1-2 CHF,1,1,1
86,2021,41,6,alt,Maennlich,2h-3h,3,9,2,eher Ja,2,3,1,Stimmt,1,3,Stimmt eher,2,1,3,Stimmt ganz,1,3,1,3,ueber 100 CHF,Mehr als 20 CHF,1,3,1
87,2021,25,5,alt,Weiblich,weniger als 1h,1,1,4,eher Ja,2,3,3,Stimmt,1,3,Stimmt eher,2,3,3,Stimmt eher nicht,3,4,1,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,4,4
88,2021,42,6,alt,Weiblich,1h-2h,2,4,4,eher Nein,3,4,4,Stimmt eher ,2,3,Stimmt eher,2,3,3,Stimmt gar nicht,4,4,2,4,100 CHF,Ich wuerde auf die App verzichten,0,4,4
89,2021,43,6,alt,Weiblich,1h-2h,2,4,4,Ja,1,3,3,Stimmt,1,3,Stimmt ganz,1,3,3,Stimmt ganz,1,3,1,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,3,1
90,2021,46,6,alt,Maennlich,weniger als 1h,1,1,1,Ja,1,3,1,Stimmt eher ,2,3,Stimmt eher,2,1,3,Stimmt eher,2,3,1,3,Wuerde ich auch gratis machen,3-5 CHF,1,3,2
91,2021,47,6,alt,Weiblich,1h-2h,2,4,4,Nein,4,4,4,Stimmt eher nicht,3,4,Stimmt ganz,1,3,3,Stimmt eher nicht,3,4,1,3,50 CHF,1-2 CHF,0,4,4
92,2021,52,6,alt,Weiblich,weniger als 1h,1,1,4,Ja,1,3,3,Stimmt,1,3,Stimmt eher,2,3,3,Stimmt gar nicht,4,4,2,4,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,3,3
93,2021,17,3,jung,Maennlich,Mehr als 5h,6,36,3,eher Ja,2,1,1,Stimmt,1,1,Stimmt ganz,1,1,1,Stimmt eher nicht,3,2,1,1,Wuerde ich auch gratis machen,3-5 CHF,0,2,4
94,2021,29,5,alt,Weiblich,1h-2h,2,4,4,Nein,4,4,4,Stimmt eher nicht,3,4,Stimmt eher nicht,3,4,4,Stimmt eher nicht,3,4,1,3,100 CHF,Mehr als 20 CHF,1,3,1
95,2021,56,6,alt,Maennlich,weniger als 1h,1,1,1,Nein,4,4,2,Stimmt eher ,2,3,Stimmt eher,2,1,3,Stimmt eher nicht,3,4,2,4,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,1,3,1
96,2021,26,5,alt,Weiblich,2h-3h,3,9,5,Ja,1,3,3,Stimmt eher ,2,3,Stimmt eher,2,3,3,Stimmt eher nicht,3,4,1,3,100 CHF,3-5 CHF,1,3,1
97,2021,16,3,jung,Maennlich,4h-5h,5,25,3,Ja,1,1,1,Stimmt,1,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,2,2,Wuerde ich auch gratis machen,11-20 CHF,0,2,4
98,2021,15,2,jung,Weiblich,1h-2h,2,4,4,Ja,1,1,3,Stimmt eher nicht,3,2,Stimmt gar nicht,4,4,2,Stimmt gar nicht,4,2,2,2,100 CHF,Mehr als 20 CHF,1,1,1
99,2021,16,3,jung,Weiblich,2h-3h,3,9,5,eher Ja,2,1,3,Stimmt,1,1,Stimmt ganz,1,3,1,Stimmt ganz,1,1,1,1,50 CHF,Ich wuerde auf die App verzichten,1,1,1
100,2021,15,2,jung,Maennlich,1h-2h,2,4,1,Ja,1,1,1,Stimmt,1,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,3,2,1,1,Wuerde ich auch gratis machen,6-10 CHF,0,2,4
101,2021,16,3,jung,Maennlich,4h-5h,5,25,3,Ja,1,1,1,Stimmt eher ,2,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,4,2,1,1,ueber 100 CHF,3-5 CHF,1,1,1
102,2021,15,2,jung,Maennlich,3h-4h,4,16,2,eher Ja,2,1,1,Stimmt,1,1,Stimmt eher,2,1,1,Stimmt gar nicht,4,2,2,2,Wuerde ich auch gratis machen,1-2 CHF,1,1,1
103,2021,16,3,jung,Weiblich,Mehr als 5h,6,36,6,Ja,1,1,3,Stimmt,1,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,4,2,2,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2,4
104,2021,16,3,jung,Maennlich,3h-4h,4,16,2,eher Nein,3,2,2,Stimmt eher nicht,3,2,Stimmt gar nicht,4,2,2,Stimmt gar nicht,4,2,1,1,50 CHF,Ich wuerde auf die App verzichten,0,2,4
